INDEX,SPMCODE,Collector_no,Alt_Coll_No,TAXA-Current_determination,Collection_date,Collectors,OWNER,Country,State_Province_Region_territory,substate,substateRank,Site,Protected,habitat,associates,DBH-cm,Height-m,plantAttributesOther,Determination_HIST_PIPED,Determined_by,Determined_date,determination_reasoning_notes,sourceInstitution,livingCollectionsNumber,OrigSourceInfo,Original Source- Cultivated,latitude.orig,longitude.orig,Elevation-USETHIS,coordinatesSource,photos,Collecting_Extracting_notes,Project,DNA_location,voucher1,voucher2,voucher3,otherVouchers,MOR_Acc_Num,SPM_voucher,Voucher_Notes,Mira used for:,Wild_Arb_GH_Collected,latitude_georef,longitude_georef,Georeference_source,country-georef,state_province_georef,County_georef,City_georef,HYB-SEQ-EXTRACT,Hyb-SEQ subproject,HYB-SEQ Sequenced On,Hyb-SEQ_filename1,Hyb-SEQ_filename2,HYB-SEQ notes,HYB-SEQ_BioProject,Hyb-SEQ-SRA_library_ID,SRA_biosample_accession,HYB-SEQ SRA_title_correct_LOCALITY_INFO,Lookup-SUBGENUS-by-CurrentTAXA,LOOKUP-section-by-currentTAXA,Lookup-CLADE0by-CurrentTAXA,GABE-TEMP
2522,QUE002522,IL-MG859,,Quercus alba,9/13/17,Mira Garner,HIPP,USA,Illinois,Lake,County,"Ryerson Woods Conservation Area, Council Ring Trail",,,,,,,Quercus alba L.,,,,,,,,42.18346,-87.91339,662 ft,,,,"Characterization of Native Oak Germplasm, Quercus macrocarpa and related white oaks. USDA SCA 58-8020-5-005",,The Morton Arboretum (MOR),x,x,x,186148,MOR<USA-IL>: Garner IL-MG859,,Rangewide,wild,42.18346,-87.91339,NA-Wild collected,USA,Illinois,,,OAK-MOR-001537,Hyb-SEQ-macrocarpa,Illumina MiSeq,OAK-MOR-001537_S17_L001_R1_001.fastq.gz,OAK-MOR-001537_S17_L001_R2_001.fastq.gz,,,,,HybSeq using Quercus custom baits of Quercus alba from USA:Illinois,subg. Quercus,Quercus,Albae,QUE002522
2526,QUE002526,IL-MG863,,Quercus alba,9/13/17,Mira Garner,HIPP,USA,Illinois,Lake,County,"Ryerson Woods Conservation Area, Trail behind cabins",,,,,,,Quercus alba L.,,,,,,,,42.18327,-87.91426,665 ft,,,,"Characterization of Native Oak Germplasm, Quercus macrocarpa and related white oaks. USDA SCA 58-8020-5-005",,The Morton Arboretum (MOR),x,x,x,186152,MOR<USA-IL>: Garner IL-MG863,,DNA Barcoding,wild,42.18327,-87.91426,NA-Wild collected,USA,Illinois,,,OAK-MOR-001326,Hyb-SEQ-macrocarpa,Illumina MiSeq,OAK-MOR-001326_alb_S40_L001_R1_001.fastq.gz,OAK-MOR-001326_alb_S40_L001_R2_001.fastq.gz,,,,,HybSeq using Quercus custom baits of Quercus alba from USA:Illinois,subg. Quercus,Quercus,Albae,QUE002526
2527,QUE002527,IL-MG864,,Quercus macrocarpa,9/13/17,Mira Garner,HIPP,USA,Illinois,Lake,County,"Ryerson Woods Conservation Area, Trail behind cabins",,,,,,,Quercus macrocarpa Michx.,,,,,,,,42.18403,-87.91594,654 ft,,,,"Characterization of Native Oak Germplasm, Quercus macrocarpa and related white oaks. USDA SCA 58-8020-5-005",,The Morton Arboretum (MOR),x,x,x,186153,MOR<USA-IL>: Garner IL-MG864,,DNA Barcoding,wild,42.18403,-87.91594,NA-Wild collected,USA,Illinois,,,OAK-MOR-001327,Hyb-SEQ-macrocarpa,Illumina MiSeq,OAK-MOR-001327_S34_L001_R1_001.fastq.gz,OAK-MOR-001327_S34_L001_R2_001.fastq.gz,,,,,HybSeq using Quercus custom baits of Quercus macrocarpa from USA:Illinois,subg. Quercus,Quercus,Prinoideae,QUE002527
2528,QUE002528,IL-MG865,,Quercus bicolor,9/13/17,Mira Garner,HIPP,USA,Illinois,Lake,County,"Ryerson Woods Conservation Area, Trail behind cabins",,,,,,,Quercus bicolor Willd.,,,,,,,,42.18431,-87.91628,657 ft,,,,"Characterization of Native Oak Germplasm, Quercus macrocarpa and related white oaks. USDA SCA 58-8020-5-005",,The Morton Arboretum (MOR),x,x,x,186154,MOR<USA-IL>: Garner IL-MG865,,DNA Barcoding,wild,42.18431,-87.91628,NA-Wild collected,USA,Illinois,,,OAK-MOR-001328,Hyb-SEQ-macrocarpa,Illumina MiSeq,OAK-MOR-001328_S22_L001_R1_001.fastq.gz,OAK-MOR-001328_S22_L001_R2_001.fastq.gz,,,,,HybSeq using Quercus custom baits of Quercus bicolor from USA:Illinois,subg. Quercus,Quercus,Prinoideae,QUE002528
2529,QUE002529,IL-MG866,,Quercus bicolor,9/13/17,Mira Garner,HIPP,USA,Illinois,Lake,County,"Ryerson Woods Conservation Area, Trail behind cabins",,,,,,,Quercus bicolor Willd.,,,,,,,,42.18461,-87.91605,697 ft,,,,"Characterization of Native Oak Germplasm, Quercus macrocarpa and related white oaks. USDA SCA 58-8020-5-005",,The Morton Arboretum (MOR),x,x,x,186155,MOR<USA-IL>: Garner IL-MG866,,Rangewide,wild,42.18461,-87.91605,NA-Wild collected,USA,Illinois,,,OAK-MOR-001538,Hyb-SEQ-macrocarpa,Illumina MiSeq,OAK-MOR-001538_S18_L001_R1_001.fastq.gz,OAK-MOR-001538_S18_L001_R2_001.fastq.gz,,,,,HybSeq using Quercus custom baits of Quercus bicolor from USA:Illinois,subg. Quercus,Quercus,Prinoideae,QUE002529
2531,QUE002531,IL-MG868,,Quercus bicolor,9/13/17,Mira Garner,HIPP,USA,Illinois,Lake,County,"Ryerson Woods Conservation Area, Trail behind cabins",,,,,,,Quercus bicolor Willd.,,,,,,,,42.18361,-87.91519,758 ft,,,,"Characterization of Native Oak Germplasm, Quercus macrocarpa and related white oaks. USDA SCA 58-8020-5-005",,The Morton Arboretum (MOR),x,x,x,186157,MOR<USA-IL>: Garner IL-MG868,,Rangewide,wild,42.18361,-87.91519,NA-Wild collected,USA,Illinois,,,OAK-MOR-001539,Hyb-SEQ-macrocarpa,Illumina MiSeq,OAK-MOR-001539_S19_L001_R1_001.fastq.gz,OAK-MOR-001539_S19_L001_R2_001.fastq.gz,,,,,HybSeq using Quercus custom baits of Quercus bicolor from USA:Illinois,subg. Quercus,Quercus,Prinoideae,QUE002531
2533,QUE002533,IL-MG870,,Quercus macrocarpa,9/13/17,Mira Garner,HIPP,USA,Illinois,Lake,County,"Ryerson Woods Conservation Area, Trail behind cabins",,,,,,,Quercus macrocarpa Michx.,,,,,,,,42.18369,-87.91427,696 ft,,,,"Characterization of Native Oak Germplasm, Quercus macrocarpa and related white oaks. USDA SCA 58-8020-5-005",,The Morton Arboretum (MOR),x,x,x,186159,MOR<USA-IL>: Garner IL-MG870,,Rangewide,wild,42.18369,-87.91427,NA-Wild collected,USA,Illinois,,,OAK-MOR-001540,Hyb-SEQ-macrocarpa,Illumina MiSeq,OAK-MOR-001540_S20_L001_R1_001.fastq.gz,OAK-MOR-001540_S20_L001_R2_001.fastq.gz,,,,,HybSeq using Quercus custom baits of Quercus macrocarpa from USA:Illinois,subg. Quercus,Quercus,Prinoideae,QUE002533
2534,QUE002534,IL-MG871,,Quercus alba,9/13/17,Mira Garner,HIPP,USA,Illinois,Lake,County,"Ryerson Woods Conservation Area, Road to Welcome Center",,,,,,,Quercus alba L.,,,,,,,,42.18271,-87.91479,692 ft,,,,"Characterization of Native Oak Germplasm, Quercus macrocarpa and related white oaks. USDA SCA 58-8020-5-005",,The Morton Arboretum (MOR),x,x,x,186160,MOR<USA-IL>: Garner IL-MG871,,Rangewide,wild,42.18271,-87.91479,NA-Wild collected,USA,Illinois,,,OAK-MOR-001541,Hyb-SEQ-macrocarpa,Illumina MiSeq,OAK-MOR-001541_S21_L001_R1_001.fastq.gz,OAK-MOR-001541_S21_L001_R2_001.fastq.gz,,,,,HybSeq using Quercus custom baits of Quercus alba from USA:Illinois,subg. Quercus,Quercus,Albae,QUE002534
2535,QUE002535,IL-MG872,,Quercus alba,9/14/17,Mira Garner,HIPP,USA,Illinois,DuPage,County,Fullersburg Woods Nature Preserve,,,,,,,Quercus alba L.,,,,,,,,41.82519,-87.93085,645 ft,,,,"Characterization of Native Oak Germplasm, Quercus macrocarpa and related white oaks. USDA SCA 58-8020-5-005",,The Morton Arboretum (MOR),x,x,x,186322,MOR<USA-IL>: Garner IL-MG872,,DNA Barcoding,wild,41.82519,-87.93085,NA-Wild collected,USA,Illinois,,,OAK-MOR-001329,Hyb-SEQ-macrocarpa,Illumina MiSeq,OAK-MOR-001329_alb_S48_L001_R1_001.fastq.gz,OAK-MOR-001329_alb_S48_L001_R2_001.fastq.gz,,,,,HybSeq using Quercus custom baits of Quercus alba from USA:Illinois,subg. Quercus,Quercus,Albae,QUE002535
2536,QUE002536,IL-MG873,,Quercus macrocarpa,9/14/17,Mira Garner,HIPP,USA,Illinois,DuPage,County,Fullersburg Woods Nature Preserve,,,,,,,Quercus macrocarpa Michx.,,,,,,,,41.82643,-87.93114,689 ft,,,,"Characterization of Native Oak Germplasm, Quercus macrocarpa and related white oaks. USDA SCA 58-8020-5-005",,The Morton Arboretum (MOR),x,x,x,186161,MOR<USA-IL>: Garner IL-MG873,,DNA Barcoding,wild,41.82643,-87.93114,NA-Wild collected,USA,Illinois,,,OAK-MOR-001330,Hyb-SEQ-macrocarpa,Illumina MiSeq,OAK-MOR-001330_S35_L001_R1_001.fastq.gz,OAK-MOR-001330_S35_L001_R2_001.fastq.gz,,,,,HybSeq using Quercus custom baits of Quercus macrocarpa from USA:Illinois,subg. Quercus,Quercus,Prinoideae,QUE002536
2539,QUE002539,IL-MG876,,Quercus bicolor,9/14/17,Mira Garner,HIPP,USA,Illinois,DuPage,County,Fullersburg Woods Nature Preserve,,,,,,,Quercus bicolor Willd.,,,,,,,,41.82445,-87.93334,653 ft,,,,"Characterization of Native Oak Germplasm, Quercus macrocarpa and related white oaks. USDA SCA 58-8020-5-005",,The Morton Arboretum (MOR),x,x,x,186163,MOR<USA-IL>: Garner IL-MG876,,DNA Barcoding,wild,41.82445,-87.93334,NA-Wild collected,USA,Illinois,,,OAK-MOR-001331,Hyb-SEQ-macrocarpa,Illumina MiSeq,OAK-MOR-001331_S9_L001_R1_001.fastq.gz,OAK-MOR-001331_S9_L001_R2_001.fastq.gz,,,,,HybSeq using Quercus custom baits of Quercus bicolor from USA:Illinois,subg. Quercus,Quercus,Prinoideae,QUE002539
2542,QUE002542,IL-MG879,,Quercus macrocarpa,9/14/17,Mira Garner,HIPP,USA,Illinois,DuPage,County,Fullersburg Woods Nature Preserve,,,,,,,Quercus macrocarpa Michx.,,,,,,,,41.82484,-87.93243,696 ft,,,,"Characterization of Native Oak Germplasm, Quercus macrocarpa and related white oaks. USDA SCA 58-8020-5-005",,The Morton Arboretum (MOR),x,x,x,186202,MOR<USA-IL>: Garner IL-MG879,,Rangewide,wild,41.82484,-87.93243,NA-Wild collected,USA,Illinois,,,OAK-MOR-001542,Hyb-SEQ-macrocarpa,Illumina MiSeq,OAK-MOR-001542_S22_L001_R1_001.fastq.gz,OAK-MOR-001542_S22_L001_R2_001.fastq.gz,,,,,HybSeq using Quercus custom baits of Quercus macrocarpa from USA:Illinois,subg. Quercus,Quercus,Prinoideae,QUE002542
2544,QUE002544,IL-MG881,,Quercus alba,9/14/17,Mira Garner,HIPP,USA,Illinois,DuPage,County,Fullersburg Woods Nature Preserve,,,,,,,Quercus alba L.,,,,,,,,41.82534,-87.93216,673 ft,,,,"Characterization of Native Oak Germplasm, Quercus macrocarpa and related white oaks. USDA SCA 58-8020-5-005",,The Morton Arboretum (MOR),x,x,x,186203,MOR<USA-IL>: Garner IL-MG881,,Rangewide,wild,41.82534,-87.93216,NA-Wild collected,USA,Illinois,,,OAK-MOR-001543,Hyb-SEQ-macrocarpa,Illumina MiSeq,OAK-MOR-001543_S23_L001_R1_001.fastq.gz,OAK-MOR-001543_S23_L001_R2_001.fastq.gz,,,,,HybSeq using Quercus custom baits of Quercus alba from USA:Illinois,subg. Quercus,Quercus,Albae,QUE002544
2555,QUE002555,IL-MG892,,Quercus alba,9/14/17,Mira Garner,HIPP,USA,Illinois,DuPage,County,Fullersburg Woods Nature Preserve,,,,,,,Quercus alba L.,,,,,,,,41.82584,-87.93339,671 ft,,,,"Characterization of Native Oak Germplasm, Quercus macrocarpa and related white oaks. USDA SCA 58-8020-5-005",,The Morton Arboretum (MOR),x,x,x,186174,MOR<USA-IL>: Garner IL-MG892,,Rangewide,wild,41.82584,-87.93339,NA-Wild collected,USA,Illinois,,,OAK-MOR-001544,Hyb-SEQ-macrocarpa,Illumina MiSeq,OAK-MOR-001544_S24_L001_R1_001.fastq.gz,OAK-MOR-001544_S24_L001_R2_001.fastq.gz,,,,,HybSeq using Quercus custom baits of Quercus alba from USA:Illinois,subg. Quercus,Quercus,Albae,QUE002555
2556,QUE002556,IL-MG893,,Quercus bicolor,9/14/17,Mira Garner,HIPP,USA,Illinois,DuPage,County,Fullersburg Woods Nature Preserve,,,,,,,Quercus bicolor Willd.,,,,,,,,41.82472,-87.96408,683 ft,,,,"Characterization of Native Oak Germplasm, Quercus macrocarpa and related white oaks. USDA SCA 58-8020-5-005",,The Morton Arboretum (MOR),x,x,x,186175,MOR<USA-IL>: Garner IL-MG893,,Rangewide,wild,41.82472,-87.96408,NA-Wild collected,USA,Illinois,,,OAK-MOR-001545,Hyb-SEQ-macrocarpa,Illumina MiSeq,OAK-MOR-001545_S25_L001_R1_001.fastq.gz,OAK-MOR-001545_S25_L001_R2_001.fastq.gz,,,,,HybSeq using Quercus custom baits of Quercus bicolor from USA:Illinois,subg. Quercus,Quercus,Prinoideae,QUE002556
2558,QUE002558,IL-MG895,,Quercus macrocarpa,9/14/17,Mira Garner,HIPP,USA,Illinois,DuPage,County,Fullersburg Woods Nature Preserve,,,,,,,Quercus macrocarpa Michx.,,,,,,,,41.82545,-87.93266,690 ft,,,,"Characterization of Native Oak Germplasm, Quercus macrocarpa and related white oaks. USDA SCA 58-8020-5-005",,The Morton Arboretum (MOR),x,x,x,186375,MOR<USA-IL>: Garner IL-MG895,,Rangewide,wild,41.82545,-87.93266,NA-Wild collected,USA,Illinois,,,OAK-MOR-001546,Hyb-SEQ-macrocarpa,Illumina MiSeq,OAK-MOR-001546_S26_L001_R1_001.fastq.gz,OAK-MOR-001546_S26_L001_R2_001.fastq.gz,,,,,HybSeq using Quercus custom baits of Quercus macrocarpa from USA:Illinois,subg. Quercus,Quercus,Prinoideae,QUE002558
2559,QUE002559,IL-MG896,,Quercus macrocarpa,9/14/17,Mira Garner,HIPP,USA,Illinois,DuPage,County,Fullersburg Woods Nature Preserve,,,,,,,Quercus bicolor Willd. ?|Quercus macrocarpa,Hipp,3/9/21,molecularDet,,,,,41.82556,-87.93279,690 ft,,,,"Characterization of Native Oak Germplasm, Quercus macrocarpa and related white oaks. USDA SCA 58-8020-5-005",,The Morton Arboretum (MOR),x,x,x,186177,MOR<USA-IL>: Garner IL-MG896,,Rangewide,wild,41.82556,-87.93279,NA-Wild collected,USA,Illinois,,,OAK-MOR-001547,Hyb-SEQ-macrocarpa,Illumina MiSeq,OAK-MOR-001547_S27_L001_R1_001.fastq.gz,OAK-MOR-001547_S27_L001_R2_001.fastq.gz,,,,,HybSeq using Quercus custom baits of Quercus macrocarpa from USA:Illinois,subg. Quercus,Quercus,Prinoideae,QUE002559
2560,QUE002560,BT 134,,Quercus macrocarpa,9/13/17,Tricia Bethke,HIPP,USA,Illinois,Lake,County,"Middlefork Farm Nature Preserve, Elwa Farm",,,,,,,Quercus macrocarpa Michx.,,,var. oliviformis?,,,,,,,,,,,"Characterization of Native Oak Germplasm, Quercus macrocarpa and related white oaks. USDA SCA 58-8020-5-005",,The Morton Arboretum (MOR),x,x,x,186363,MOR<USA-IL>: Bethke BT 134,,Rangewide,wild,42.257804,-87.881609,"Google Maps to Middlefork Farm Nature Preserve, next to Elawa Farm Foundation",USA,Illinois,,,OAK-MOR-001548,Hyb-SEQ-macrocarpa,Illumina MiSeq,OAK-MOR-001548_S28_L001_R1_001.fastq.gz,OAK-MOR-001548_S28_L001_R2_001.fastq.gz,,,,,HybSeq using Quercus custom baits of Quercus macrocarpa from USA:Illinois,subg. Quercus,Quercus,Prinoideae,QUE002560
2564,QUE002564,BT 203,,Quercus macrocarpa,9/13/17,Tricia Bethke,HIPP,USA,Illinois,Lake,County,"Middlefork Farm Nature Preserve, Elwa Farm",,,,,,,Quercus macrocarpa Michx.,,,var. oliviformis?,,,,,,,,,,,"Characterization of Native Oak Germplasm, Quercus macrocarpa and related white oaks. USDA SCA 58-8020-5-005",,The Morton Arboretum (MOR),x,x,x,186206,MOR<USA-IL>: Bethke BT 203,,Rangewide,wild,42.257804,-87.881609,"Google Maps to Middlefork Farm Nature Preserve, next to Elawa Farm Foundation",USA,Illinois,,,OAK-MOR-001549,Hyb-SEQ-macrocarpa,Illumina MiSeq,OAK-MOR-001549_S29_L001_R1_001.fastq.gz,OAK-MOR-001549_S29_L001_R2_001.fastq.gz,,,,,HybSeq using Quercus custom baits of Quercus macrocarpa from USA:Illinois,subg. Quercus,Quercus,Prinoideae,QUE002564
2570,QUE002570,JCB-SD-CSP-1001,,Quercus macrocarpa,8/18/17,Jeannine Cavender-Bares,CAVENDER-BARES,USA,South Dakota,Custer,County,Custer State Park driving eastward towards Hermosa on US16 Alt-W,,,growing with red pine and aspen,25,8-10,,Quercus macrocarpa Michx.,,,,,,,,43.76049,-103.47675,1563 m,,6575-6578,,"Characterization of Native Oak Germplasm, Quercus macrocarpa and related white oaks. USDA SCA 58-8020-5-005",,"MIN: Plants: Cavendar-Bares, JCB-SD-CSP-1001",x,x,x,n/a,"MIN: Plants: Cavendar-Bares, JCB-SD-CSP-1001",,Rangewide,wild,43.76049,-103.47675,NA-Wild collected,USA,South Dakota,,,OAK-MOR-001551,Hyb-SEQ-macrocarpa,Illumina MiSeq,OAK-MOR-001551_S31_L001_R1_001.fastq.gz,OAK-MOR-001551_S31_L001_R2_001.fastq.gz,,,,,HybSeq using Quercus custom baits of Quercus macrocarpa from USA:South Dakota,subg. Quercus,Quercus,Prinoideae,QUE002570
2574,QUE002574,JCB-SD-CSP-1005,,Quercus macrocarpa,8/18/17,Jeannine Cavender-Bares,CAVENDER-BARES,USA,South Dakota,Custer,County,Custer State Park driving eastward towards Hermosa on US16 Alt-W,,,growing with red pine and aspen,18,8-10,,Quercus macrocarpa Michx.,,,,,,,,43.7746,-103.43264,1428 m,,6594-6595,,"Characterization of Native Oak Germplasm, Quercus macrocarpa and related white oaks. USDA SCA 58-8020-5-005",,The Morton Arboretum (MOR),x,x,x,185946,MOR<USA-IL>: Cavender-Bares JCB-SD-CSP-1005,,DNA Barcoding,wild,43.7746,-103.43264,NA-Wild collected,USA,South Dakota,,,OAK-MOR-001332,Hyb-SEQ-macrocarpa,Illumina MiSeq,OAK-MOR-001332_S36_L001_R1_001.fastq.gz,OAK-MOR-001332_S36_L001_R2_001.fastq.gz,,,,,HybSeq using Quercus custom baits of Quercus macrocarpa from USA:South Dakota,subg. Quercus,Quercus,Prinoideae,QUE002574
2579,QUE002579,JCB-SD-US16-1010,,Quercus macrocarpa,8/18/17,Jeannine Cavender-Bares,CAVENDER-BARES,USA,South Dakota,Custer,County,East of Custer State Park driving eastward towards Hermosa on US16 Alt-W,,,growing with red pine and aspen,60-70,12-14,,Quercus macrocarpa Michx.,,,,,,,,43.81684,-103.25005,1081 m,,6605-6606,,"Characterization of Native Oak Germplasm, Quercus macrocarpa and related white oaks. USDA SCA 58-8020-5-005",,MOR-unmounted,x,x,x,,,,DNA Barcoding,wild,43.81684,-103.25005,NA-Wild collected,USA,South Dakota,,,OAK-MOR-001333,Hyb-SEQ-macrocarpa,Illumina MiSeq,OAK-MOR-001333_S37_L001_R1_001.fastq.gz,OAK-MOR-001333_S37_L001_R2_001.fastq.gz,,,,,HybSeq using Quercus custom baits of Quercus macrocarpa from USA:South Dakota,subg. Quercus,Quercus,Prinoideae,QUE002579
2581,QUE002581,JCB-SD-SPF-1012,,Quercus macrocarpa,8/18/17,Jeannine Cavender-Bares,CAVENDER-BARES,USA,South Dakota,Lawrence,County,heading towards Spearfish,,,"Ash, Cottonwood",20,10,6-8 stems,Quercus macrocarpa Michx.,,,,,,,,44.49133,-103.80895,1187 m,,6610-6611,,"Characterization of Native Oak Germplasm, Quercus macrocarpa and related white oaks. USDA SCA 58-8020-5-005",,The Morton Arboretum (MOR),x,x,x,185952,MOR<USA-IL>: Cavender-Bares JCB-SD-SPF-1012,,Rangewide,wild,44.49133,-103.80895,NA-Wild collected,USA,South Dakota,,,OAK-MOR-001550,Hyb-SEQ-macrocarpa,Illumina MiSeq,OAK-MOR-001550_S30_L001_R1_001.fastq.gz,OAK-MOR-001550_S30_L001_R2_001.fastq.gz,,,,,HybSeq using Quercus custom baits of Quercus macrocarpa from USA:South Dakota,subg. Quercus,Quercus,Prinoideae,QUE002581
2585,QUE002585,JCB-SD-SPF-1016,,Quercus macrocarpa,8/18/17,Jeannine Cavender-Bares,CAVENDER-BARES,USA,South Dakota,Lawrence,County,heading towards Spearfish,,,"Ash, Cottonwood",30,10-12,,Quercus macrocarpa Michx.,,,,,,,,44.46733,-103.84975,~1150 m,,6619-6620,,"Characterization of Native Oak Germplasm, Quercus macrocarpa and related white oaks. USDA SCA 58-8020-5-005",,The Morton Arboretum (MOR),x,x,x,185956,MOR<USA-IL>: Cavender-Bares JCB-SD-SPF-1016,,DNA Barcoding,wild,44.46733,-103.84975,NA-Wild collected,USA,South Dakota,,,OAK-MOR-001334,Hyb-SEQ-macrocarpa,Illumina MiSeq,OAK-MOR-001334_S38_L001_R1_001.fastq.gz,OAK-MOR-001334_S38_L001_R2_001.fastq.gz,,,,,HybSeq using Quercus custom baits of Quercus macrocarpa from USA:South Dakota,subg. Quercus,Quercus,Prinoideae,QUE002585
2589,QUE002589,JCB-SD-SPF-1020,,Quercus macrocarpa,8/18/17,Jeannine Cavender-Bares,CAVENDER-BARES,USA,South Dakota,Lawrence,County,In the Black Hills State Park - Spearfish,,,"Ash, Cottonwood",30,16,,Quercus macrocarpa Michx.,,,,,,,,44.4337,-103.87411,1246 m,,6629-6631,,"Characterization of Native Oak Germplasm, Quercus macrocarpa and related white oaks. USDA SCA 58-8020-5-005",,The Morton Arboretum (MOR),x,x,x,185960,MOR<USA-IL>: Cavender-Bares JCB-SD-SPF-1020,,DNA Barcoding,wild,44.4337,-103.87411,NA-Wild collected,USA,South Dakota,,,OAK-MOR-001335,Hyb-SEQ-macrocarpa,Illumina MiSeq,OAK-MOR-001335_S39_L001_R1_001.fastq.gz,OAK-MOR-001335_S39_L001_R2_001.fastq.gz,,,,,HybSeq using Quercus custom baits of Quercus macrocarpa from USA:South Dakota,subg. Quercus,Quercus,Prinoideae,QUE002589
2590,QUE002590,MN_SL_101,,Quercus macrocarpa,8/28/17,Cathleen Nguyen,CAVENDER-BARES,USA,Minnesota,,,,,,,,,,Quercus macrocarpa Michx.,,,,,,,,45.38953,-93.19485,,,,Error in coordinates,"Characterization of Native Oak Germplasm, Quercus macrocarpa and related white oaks. USDA SCA 58-8020-5-005",,UMN?,x,x,x,n/a?,MIN?,,,wild,45.38953,-93.19485,NA-Wild collected,USA,Minnesota,,,JCB-91,Hyb-SEQ-macrocarpa,Illumina MiSeq,JCB-91_S46_L001_R1_001.fastq.gz,JCB-91_S46_L001_R2_001.fastq.gz,,,,,HybSeq using Quercus custom baits of Quercus macrocarpa from USA:Minnesota,subg. Quercus,Quercus,Prinoideae,QUE002590
2595,QUE002595,MN_SL_108,,Quercus macrocarpa,9/14/17,Cathleen Nguyen,CAVENDER-BARES,USA,Minnesota,,,,,,,,,,Quercus macrocarpa Michx.,,,,,,,,44.22444444,-93.52833333,,,,,"Characterization of Native Oak Germplasm, Quercus macrocarpa and related white oaks. USDA SCA 58-8020-5-005",,UMN?,x,x,x,n/a?,MIN?,,,wild,44.22444444,-93.52833333,NA-Wild collected,USA,Minnesota,,,JCB-85,Hyb-SEQ-macrocarpa,Illumina MiSeq,JCB-85_S47_L001_R1_001.fastq.gz,JCB-85_S47_L001_R2_001.fastq.gz,,,,,HybSeq using Quercus custom baits of Quercus macrocarpa from USA:Minnesota,subg. Quercus,Quercus,Prinoideae,QUE002595
2599,QUE002599,MN_SL_112,,Quercus macrocarpa,9/14/17,Cathleen Nguyen,CAVENDER-BARES,USA,Minnesota,,,,,,,,,,Quercus macrocarpa Michx.,,,,,,,,44.22611111,-93.47194444,,,,,"Characterization of Native Oak Germplasm, Quercus macrocarpa and related white oaks. USDA SCA 58-8020-5-005",,UMN?,x,x,x,n/a?,MIN?,,,wild,44.22611111,-93.47194444,NA-Wild collected,USA,Minnesota,,,JCB-54,Hyb-SEQ-macrocarpa,Illumina MiSeq,JCB-54_S48_L001_R1_001.fastq.gz,JCB-54_S48_L001_R2_001.fastq.gz,,,,,HybSeq using Quercus custom baits of Quercus macrocarpa from USA:Minnesota,subg. Quercus,Quercus,Prinoideae,QUE002599
2601,QUE002601,MN_CDR_102,,Quercus macrocarpa,8/25/17,Cathleen Nguyen,CAVENDER-BARES,USA,Minnesota,,,,,,,,,,Quercus macrocarpa Michx.,,,,,,,,44.86798,-93.03203,,,,Error in coordinates,"Characterization of Native Oak Germplasm, Quercus macrocarpa and related white oaks. USDA SCA 58-8020-5-005",,UMN?,x,x,x,n/a?,MIN?,,,wild,44.86798,-93.03203,NA-Wild collected,USA,Minnesota,,,JCB-68,Hyb-SEQ-macrocarpa,Illumina MiSeq,JCB-68_S37_L001_R1_001.fastq.gz,JCB-68_S37_L001_R2_001.fastq.gz,,,,,HybSeq using Quercus custom baits of Quercus macrocarpa from USA:Minnesota,subg. Quercus,Quercus,Prinoideae,QUE002601
2608,QUE002608,MN_CDR_109,,Quercus macrocarpa,9/13/17,Cathleen Nguyen,CAVENDER-BARES,USA,Minnesota,,,,,,,,,,Quercus macrocarpa Michx.,,,,,,,,45.42222222,-93.18805556,,,,,"Characterization of Native Oak Germplasm, Quercus macrocarpa and related white oaks. USDA SCA 58-8020-5-005",,UMN?,x,x,x,n/a?,MIN?,,,wild,45.42222222,-93.18805556,NA-Wild collected,USA,Minnesota,,,JCB-97,Hyb-SEQ-macrocarpa,Illumina MiSeq,JCB-97_S38_L001_R1_001.fastq.gz,JCB-97_S38_L001_R2_001.fastq.gz,,,,,HybSeq using Quercus custom baits of Quercus macrocarpa from USA:Minnesota,subg. Quercus,Quercus,Prinoideae,QUE002608
2613,QUE002613,IA_101,,Quercus macrocarpa,9/5/17,Cathleen Nguyen,CAVENDER-BARES,USA,Iowa,,,,,,,47.5,,,Quercus macrocarpa Michx.,,,,,,,,42.04141,-93.678679,256.22,,,,"Characterization of Native Oak Germplasm, Quercus macrocarpa and related white oaks. USDA SCA 58-8020-5-005",,UMN?,x,x,x,n/a?,MIN?,,,wild,42.04141,-93.678679,NA-Wild collected,USA,Iowa,,,JCB-40,Hyb-SEQ-macrocarpa,Illumina MiSeq,JCB-40_S32_L001_R1_001.fastq.gz,JCB-40_S32_L001_R2_001.fastq.gz,,,,,HybSeq using Quercus custom baits of Quercus macrocarpa from USA:Iowa,subg. Quercus,Quercus,Prinoideae,QUE002613
