sample_name	library_ID	title	library_strategy	library_source	library_selection	library_layout	platform	instrument_model	design_description	filetype	filename	filename2	filename3	filename4	assembly	fasta_file
OH-MG821	OAK-MOR-001522	HybSeq using Quercus custom baits of Quercus muehlenbergii from USA:Ohio:Fulton County	Targeted-Capture	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina MiSeq	target enrichment using Quercus Hyb-Seq 2017 custom baits and genome skimming (Hyb-Seq)	fastq	OAK-MOR-001522_S2_L001_R1_001.fastq.gz	OAK-MOR-001522_S2_L001_R2_001.fastq.gz				
OH-MG824	OAK-MOR-001523	HybSeq using Quercus custom baits of Quercus alba from USA:Ohio:Fulton County	Targeted-Capture	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina MiSeq	target enrichment using Quercus Hyb-Seq 2017 custom baits and genome skimming (Hyb-Seq)	fastq	OAK-MOR-001523_S3_L001_R1_001.fastq.gz	OAK-MOR-001523_S3_L001_R2_001.fastq.gz				
OH-MG825	OAK-MOR-001524	HybSeq using Quercus custom baits of Quercus muehlenbergii from USA:Ohio:Fulton County	Targeted-Capture	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina MiSeq	target enrichment using Quercus Hyb-Seq 2017 custom baits and genome skimming (Hyb-Seq)	fastq	OAK-MOR-001524_S4_L001_R1_001.fastq.gz	OAK-MOR-001524_S4_L001_R2_001.fastq.gz				
OH-MG829	OAK-MOR-001525	HybSeq using Quercus custom baits of Quercus macrocarpa from USA:Ohio:Fulton County	Targeted-Capture	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina MiSeq	target enrichment using Quercus Hyb-Seq 2017 custom baits and genome skimming (Hyb-Seq)	fastq	OAK-MOR-001525_S5_L001_R1_001.fastq.gz	OAK-MOR-001525_S5_L001_R2_001.fastq.gz				
OH-MG830	OAK-MOR-001325	HybSeq using Quercus custom baits of Quercus alba from USA:Ohio:Fulton County	Targeted-Capture	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina MiSeq	target enrichment using Quercus Hyb-Seq 2017 custom baits and genome skimming (Hyb-Seq)	fastq	OAK-MOR-001325_alb_S39_L001_R1_001.fastq.gz	OAK-MOR-001325_alb_S39_L001_R2_001.fastq.gz				
OH-MG831	OAK-MOR-001526	HybSeq using Quercus custom baits of Quercus alba from USA:Ohio:Fulton County	Targeted-Capture	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina MiSeq	target enrichment using Quercus Hyb-Seq 2017 custom baits and genome skimming (Hyb-Seq)	fastq	OAK-MOR-001526_S6_L001_R1_001.fastq.gz	OAK-MOR-001526_S6_L001_R2_001.fastq.gz				
IL-MG832	OAK-MOR-001527	HybSeq using Quercus custom baits of Quercus alba from USA:Illinois:Cook County	Targeted-Capture	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina MiSeq	target enrichment using Quercus Hyb-Seq 2017 custom baits and genome skimming (Hyb-Seq)	fastq	OAK-MOR-001527_S7_L001_R1_001.fastq.gz	OAK-MOR-001527_S7_L001_R2_001.fastq.gz				
IL-MG833	OAK-MOR-001528	HybSeq using Quercus custom baits of Quercus macrocarpa from USA:Illinois:Cook County	Targeted-Capture	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina MiSeq	target enrichment using Quercus Hyb-Seq 2017 custom baits and genome skimming (Hyb-Seq)	fastq	OAK-MOR-001528_S8_L001_R1_001.fastq.gz	OAK-MOR-001528_S8_L001_R2_001.fastq.gz				
IL-MG839	OAK-MOR-001529	HybSeq using Quercus custom baits of Quercus macrocarpa from USA:Illinois:Cook County	Targeted-Capture	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina MiSeq	target enrichment using Quercus Hyb-Seq 2017 custom baits and genome skimming (Hyb-Seq)	fastq	OAK-MOR-001529_S9_L001_R1_001.fastq.gz	OAK-MOR-001529_S9_L001_R2_001.fastq.gz				
IL-MG840	OAK-MOR-001530	HybSeq using Quercus custom baits of Quercus alba from USA:Illinois:Cook County	Targeted-Capture	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina MiSeq	target enrichment using Quercus Hyb-Seq 2017 custom baits and genome skimming (Hyb-Seq)	fastq	OAK-MOR-001530_S10_L001_R1_001.fastq.gz	OAK-MOR-001530_S10_L001_R2_001.fastq.gz				
IL-MG847	OAK-MOR-001531	HybSeq using Quercus custom baits of Quercus macrocarpa from USA:Illinois:Cook County	Targeted-Capture	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina MiSeq	target enrichment using Quercus Hyb-Seq 2017 custom baits and genome skimming (Hyb-Seq)	fastq	OAK-MOR-001531_S11_L001_R1_001.fastq.gz	OAK-MOR-001531_S11_L001_R2_001.fastq.gz				
IL-MG848	OAK-MOR-001532	HybSeq using Quercus custom baits of Quercus alba from USA:Illinois:Cook County	Targeted-Capture	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina MiSeq	target enrichment using Quercus Hyb-Seq 2017 custom baits and genome skimming (Hyb-Seq)	fastq	OAK-MOR-001532_S12_L001_R1_001.fastq.gz	OAK-MOR-001532_S12_L001_R2_001.fastq.gz				
IL-MG852	OAK-MOR-001533	HybSeq using Quercus custom baits of Quercus macrocarpa from USA:Illinois:Grundy County	Targeted-Capture	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina MiSeq	target enrichment using Quercus Hyb-Seq 2017 custom baits and genome skimming (Hyb-Seq)	fastq	OAK-MOR-001533_S13_L001_R1_001.fastq.gz	OAK-MOR-001533_S13_L001_R2_001.fastq.gz				
IL-MG855	OAK-MOR-001534	HybSeq using Quercus custom baits of Quercus macrocarpa from USA:Illinois:Grundy County	Targeted-Capture	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina MiSeq	target enrichment using Quercus Hyb-Seq 2017 custom baits and genome skimming (Hyb-Seq)	fastq	OAK-MOR-001534_S14_L001_R1_001.fastq.gz	OAK-MOR-001534_S14_L001_R2_001.fastq.gz				
IL-MG857	OAK-MOR-001535	HybSeq using Quercus custom baits of Quercus macrocarpa from USA:Illinois:Grundy County	Targeted-Capture	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina MiSeq	target enrichment using Quercus Hyb-Seq 2017 custom baits and genome skimming (Hyb-Seq)	fastq	OAK-MOR-001535_S15_L001_R1_001.fastq.gz	OAK-MOR-001535_S15_L001_R2_001.fastq.gz				
IL-MG858	OAK-MOR-001536	HybSeq using Quercus custom baits of Quercus macrocarpa from USA:Illinois:Lake County	Targeted-Capture	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina MiSeq	target enrichment using Quercus Hyb-Seq 2017 custom baits and genome skimming (Hyb-Seq)	fastq	OAK-MOR-001536_S16_L001_R1_001.fastq.gz	OAK-MOR-001536_S16_L001_R2_001.fastq.gz				
IL-MG859	OAK-MOR-001537	HybSeq using Quercus custom baits of Quercus alba from USA:Illinois:Lake County	Targeted-Capture	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina MiSeq	target enrichment using Quercus Hyb-Seq 2017 custom baits and genome skimming (Hyb-Seq)	fastq	OAK-MOR-001537_S17_L001_R1_001.fastq.gz	OAK-MOR-001537_S17_L001_R2_001.fastq.gz				
IL-MG863	OAK-MOR-001326	HybSeq using Quercus custom baits of Quercus alba from USA:Illinois:Lake County	Targeted-Capture	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina MiSeq	target enrichment using Quercus Hyb-Seq 2017 custom baits and genome skimming (Hyb-Seq)	fastq	OAK-MOR-001326_alb_S40_L001_R1_001.fastq.gz	OAK-MOR-001326_alb_S40_L001_R2_001.fastq.gz				
IL-MG864	OAK-MOR-001327	HybSeq using Quercus custom baits of Quercus xschuettei from USA:Illinois:Lake County	Targeted-Capture	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina MiSeq	target enrichment using Quercus Hyb-Seq 2017 custom baits and genome skimming (Hyb-Seq)	fastq	OAK-MOR-001327_S34_L001_R1_001.fastq.gz	OAK-MOR-001327_S34_L001_R2_001.fastq.gz				
IL-MG865	OAK-MOR-001328	HybSeq using Quercus custom baits of Quercus bicolor from USA:Illinois:Lake County	Targeted-Capture	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina MiSeq	target enrichment using Quercus Hyb-Seq 2017 custom baits and genome skimming (Hyb-Seq)	fastq	OAK-MOR-001328_S22_L001_R1_001.fastq.gz	OAK-MOR-001328_S22_L001_R2_001.fastq.gz				
IL-MG866	OAK-MOR-001538	HybSeq using Quercus custom baits of Quercus bicolor from USA:Illinois:Lake County	Targeted-Capture	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina MiSeq	target enrichment using Quercus Hyb-Seq 2017 custom baits and genome skimming (Hyb-Seq)	fastq	OAK-MOR-001538_S18_L001_R1_001.fastq.gz	OAK-MOR-001538_S18_L001_R2_001.fastq.gz				
IL-MG868	OAK-MOR-001539	HybSeq using Quercus custom baits of Quercus bicolor from USA:Illinois:Lake County	Targeted-Capture	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina MiSeq	target enrichment using Quercus Hyb-Seq 2017 custom baits and genome skimming (Hyb-Seq)	fastq	OAK-MOR-001539_S19_L001_R1_001.fastq.gz	OAK-MOR-001539_S19_L001_R2_001.fastq.gz				
IL-MG870	OAK-MOR-001540	HybSeq using Quercus custom baits of Quercus macrocarpa from USA:Illinois:Lake County	Targeted-Capture	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina MiSeq	target enrichment using Quercus Hyb-Seq 2017 custom baits and genome skimming (Hyb-Seq)	fastq	OAK-MOR-001540_S20_L001_R1_001.fastq.gz	OAK-MOR-001540_S20_L001_R2_001.fastq.gz				
IL-MG871	OAK-MOR-001541	HybSeq using Quercus custom baits of Quercus alba from USA:Illinois:Lake County	Targeted-Capture	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina MiSeq	target enrichment using Quercus Hyb-Seq 2017 custom baits and genome skimming (Hyb-Seq)	fastq	OAK-MOR-001541_S21_L001_R1_001.fastq.gz	OAK-MOR-001541_S21_L001_R2_001.fastq.gz				
IL-MG872	OAK-MOR-001329	HybSeq using Quercus custom baits of Quercus alba from USA:Illinois:DuPage County	Targeted-Capture	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina MiSeq	target enrichment using Quercus Hyb-Seq 2017 custom baits and genome skimming (Hyb-Seq)	fastq	OAK-MOR-001329_alb_S48_L001_R1_001.fastq.gz	OAK-MOR-001329_alb_S48_L001_R2_001.fastq.gz				
IL-MG873	OAK-MOR-001330	HybSeq using Quercus custom baits of Quercus macrocarpa from USA:Illinois:DuPage County	Targeted-Capture	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina MiSeq	target enrichment using Quercus Hyb-Seq 2017 custom baits and genome skimming (Hyb-Seq)	fastq	OAK-MOR-001330_S35_L001_R1_001.fastq.gz	OAK-MOR-001330_S35_L001_R2_001.fastq.gz				
IL-MG876	OAK-MOR-001331	HybSeq using Quercus custom baits of Quercus bicolor from USA:Illinois:DuPage County	Targeted-Capture	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina MiSeq	target enrichment using Quercus Hyb-Seq 2017 custom baits and genome skimming (Hyb-Seq)	fastq	OAK-MOR-001331_S9_L001_R1_001.fastq.gz	OAK-MOR-001331_S9_L001_R2_001.fastq.gz				
IL-MG879	OAK-MOR-001542	HybSeq using Quercus custom baits of Quercus macrocarpa from USA:Illinois:DuPage County	Targeted-Capture	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina MiSeq	target enrichment using Quercus Hyb-Seq 2017 custom baits and genome skimming (Hyb-Seq)	fastq	OAK-MOR-001542_S22_L001_R1_001.fastq.gz	OAK-MOR-001542_S22_L001_R2_001.fastq.gz				
IL-MG881	OAK-MOR-001543	HybSeq using Quercus custom baits of Quercus alba from USA:Illinois:DuPage County	Targeted-Capture	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina MiSeq	target enrichment using Quercus Hyb-Seq 2017 custom baits and genome skimming (Hyb-Seq)	fastq	OAK-MOR-001543_S23_L001_R1_001.fastq.gz	OAK-MOR-001543_S23_L001_R2_001.fastq.gz				
IL-MG892	OAK-MOR-001544	HybSeq using Quercus custom baits of Quercus alba from USA:Illinois:DuPage County	Targeted-Capture	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina MiSeq	target enrichment using Quercus Hyb-Seq 2017 custom baits and genome skimming (Hyb-Seq)	fastq	OAK-MOR-001544_S24_L001_R1_001.fastq.gz	OAK-MOR-001544_S24_L001_R2_001.fastq.gz				
IL-MG893	OAK-MOR-001545	HybSeq using Quercus custom baits of Quercus bicolor from USA:Illinois:DuPage County	Targeted-Capture	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina MiSeq	target enrichment using Quercus Hyb-Seq 2017 custom baits and genome skimming (Hyb-Seq)	fastq	OAK-MOR-001545_S25_L001_R1_001.fastq.gz	OAK-MOR-001545_S25_L001_R2_001.fastq.gz				
IL-MG895	OAK-MOR-001546	HybSeq using Quercus custom baits of Quercus macrocarpa from USA:Illinois:DuPage County	Targeted-Capture	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina MiSeq	target enrichment using Quercus Hyb-Seq 2017 custom baits and genome skimming (Hyb-Seq)	fastq	OAK-MOR-001546_S26_L001_R1_001.fastq.gz	OAK-MOR-001546_S26_L001_R2_001.fastq.gz				
IL-MG896	OAK-MOR-001547	HybSeq using Quercus custom baits of Quercus macrocarpa from USA:Illinois:DuPage County	Targeted-Capture	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina MiSeq	target enrichment using Quercus Hyb-Seq 2017 custom baits and genome skimming (Hyb-Seq)	fastq	OAK-MOR-001547_S27_L001_R1_001.fastq.gz	OAK-MOR-001547_S27_L001_R2_001.fastq.gz				
BT 134	OAK-MOR-001548	HybSeq using Quercus custom baits of Quercus macrocarpa from USA:Illinois:Lake County	Targeted-Capture	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina MiSeq	target enrichment using Quercus Hyb-Seq 2017 custom baits and genome skimming (Hyb-Seq)	fastq	OAK-MOR-001548_S28_L001_R1_001.fastq.gz	OAK-MOR-001548_S28_L001_R2_001.fastq.gz				
BT 203	OAK-MOR-001549	HybSeq using Quercus custom baits of Quercus macrocarpa from USA:Illinois:Lake County	Targeted-Capture	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina MiSeq	target enrichment using Quercus Hyb-Seq 2017 custom baits and genome skimming (Hyb-Seq)	fastq	OAK-MOR-001549_S29_L001_R1_001.fastq.gz	OAK-MOR-001549_S29_L001_R2_001.fastq.gz				
JCB-SD-CSP-1001	OAK-MOR-001551	HybSeq using Quercus custom baits of Quercus macrocarpa from USA:South Dakota:Custer County	Targeted-Capture	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina MiSeq	target enrichment using Quercus Hyb-Seq 2017 custom baits and genome skimming (Hyb-Seq)	fastq	OAK-MOR-001551_S31_L001_R1_001.fastq.gz	OAK-MOR-001551_S31_L001_R2_001.fastq.gz				
JCB-SD-CSP-1005	OAK-MOR-001332	HybSeq using Quercus custom baits of Quercus macrocarpa from USA:South Dakota:Custer County	Targeted-Capture	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina MiSeq	target enrichment using Quercus Hyb-Seq 2017 custom baits and genome skimming (Hyb-Seq)	fastq	OAK-MOR-001332_S36_L001_R1_001.fastq.gz	OAK-MOR-001332_S36_L001_R2_001.fastq.gz				
JCB-SD-US16-1010	OAK-MOR-001333	HybSeq using Quercus custom baits of Quercus macrocarpa from USA:South Dakota:Custer County	Targeted-Capture	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina MiSeq	target enrichment using Quercus Hyb-Seq 2017 custom baits and genome skimming (Hyb-Seq)	fastq	OAK-MOR-001333_S37_L001_R1_001.fastq.gz	OAK-MOR-001333_S37_L001_R2_001.fastq.gz				
JCB-SD-SPF-1012	OAK-MOR-001550	HybSeq using Quercus custom baits of Quercus macrocarpa from USA:South Dakota:Lawrence County	Targeted-Capture	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina MiSeq	target enrichment using Quercus Hyb-Seq 2017 custom baits and genome skimming (Hyb-Seq)	fastq	OAK-MOR-001550_S30_L001_R1_001.fastq.gz	OAK-MOR-001550_S30_L001_R2_001.fastq.gz				
JCB-SD-SPF-1016	OAK-MOR-001334	HybSeq using Quercus custom baits of Quercus macrocarpa from USA:South Dakota:Lawrence County	Targeted-Capture	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina MiSeq	target enrichment using Quercus Hyb-Seq 2017 custom baits and genome skimming (Hyb-Seq)	fastq	OAK-MOR-001334_S38_L001_R1_001.fastq.gz	OAK-MOR-001334_S38_L001_R2_001.fastq.gz				
JCB-SD-SPF-1020	OAK-MOR-001335	HybSeq using Quercus custom baits of Quercus macrocarpa from USA:South Dakota:Lawrence County	Targeted-Capture	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina MiSeq	target enrichment using Quercus Hyb-Seq 2017 custom baits and genome skimming (Hyb-Seq)	fastq	OAK-MOR-001335_S39_L001_R1_001.fastq.gz	OAK-MOR-001335_S39_L001_R2_001.fastq.gz				
MN_SL_101	JCB-91	HybSeq using Quercus custom baits of Quercus macrocarpa from USA:Minnesota	Targeted-Capture	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina MiSeq	target enrichment using Quercus Hyb-Seq 2017 custom baits and genome skimming (Hyb-Seq)	fastq	JCB-91_S46_L001_R1_001.fastq.gz	JCB-91_S46_L001_R2_001.fastq.gz				
MN_SL_108	JCB-85	HybSeq using Quercus custom baits of Quercus macrocarpa from USA:Minnesota	Targeted-Capture	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina MiSeq	target enrichment using Quercus Hyb-Seq 2017 custom baits and genome skimming (Hyb-Seq)	fastq	JCB-85_S47_L001_R1_001.fastq.gz	JCB-85_S47_L001_R2_001.fastq.gz				
MN_SL_112	JCB-54	HybSeq using Quercus custom baits of Quercus macrocarpa from USA:Minnesota	Targeted-Capture	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina MiSeq	target enrichment using Quercus Hyb-Seq 2017 custom baits and genome skimming (Hyb-Seq)	fastq	JCB-54_S48_L001_R1_001.fastq.gz	JCB-54_S48_L001_R2_001.fastq.gz				
MN_CDR_102	JCB-68	HybSeq using Quercus custom baits of Quercus macrocarpa from USA:Minnesota	Targeted-Capture	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina MiSeq	target enrichment using Quercus Hyb-Seq 2017 custom baits and genome skimming (Hyb-Seq)	fastq	JCB-68_S37_L001_R1_001.fastq.gz	JCB-68_S37_L001_R2_001.fastq.gz				
MN_CDR_109	JCB-97	HybSeq using Quercus custom baits of Quercus macrocarpa from USA:Minnesota	Targeted-Capture	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina MiSeq	target enrichment using Quercus Hyb-Seq 2017 custom baits and genome skimming (Hyb-Seq)	fastq	JCB-97_S38_L001_R1_001.fastq.gz	JCB-97_S38_L001_R2_001.fastq.gz				
IA_101	JCB-40	HybSeq using Quercus custom baits of Quercus macrocarpa from USA:Iowa	Targeted-Capture	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina MiSeq	target enrichment using Quercus Hyb-Seq 2017 custom baits and genome skimming (Hyb-Seq)	fastq	JCB-40_S32_L001_R1_001.fastq.gz	JCB-40_S32_L001_R2_001.fastq.gz				
IA_102	JCB-41	HybSeq using Quercus custom baits of Quercus macrocarpa from USA:Iowa	Targeted-Capture	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina MiSeq	target enrichment using Quercus Hyb-Seq 2017 custom baits and genome skimming (Hyb-Seq)	fastq	JCB-41_S33_L001_R1_001.fastq.gz	JCB-41_S33_L001_R2_001.fastq.gz				
IA_103	JCB-79	HybSeq using Quercus custom baits of Quercus macrocarpa from USA:Iowa	Targeted-Capture	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina MiSeq	target enrichment using Quercus Hyb-Seq 2017 custom baits and genome skimming (Hyb-Seq)	fastq	JCB-79_S34_L001_R1_001.fastq.gz	JCB-79_S34_L001_R2_001.fastq.gz				
IA_104	JCB-43	HybSeq using Quercus custom baits of Quercus macrocarpa from USA:Iowa	Targeted-Capture	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina MiSeq	target enrichment using Quercus Hyb-Seq 2017 custom baits and genome skimming (Hyb-Seq)	fastq	JCB-43_S35_L001_R1_001.fastq.gz	JCB-43_S35_L001_R2_001.fastq.gz				
IA_105	JCB-44	HybSeq using Quercus custom baits of Quercus macrocarpa from USA:Iowa	Targeted-Capture	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina MiSeq	target enrichment using Quercus Hyb-Seq 2017 custom baits and genome skimming (Hyb-Seq)	fastq	JCB-44_S36_L001_R1_001.fastq.gz	JCB-44_S36_L001_R2_001.fastq.gz				
MN_FS_101	JCB-58	HybSeq using Quercus custom baits of Quercus macrocarpa from USA:Minnesota	Targeted-Capture	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina MiSeq	target enrichment using Quercus Hyb-Seq 2017 custom baits and genome skimming (Hyb-Seq)	fastq	JCB-58_S39_L001_R1_001.fastq.gz	JCB-58_S39_L001_R2_001.fastq.gz				
MN_FS_104	JCB-23	HybSeq using Quercus custom baits of Quercus macrocarpa from USA:Minnesota	Targeted-Capture	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina MiSeq	target enrichment using Quercus Hyb-Seq 2017 custom baits and genome skimming (Hyb-Seq)	fastq	JCB-23_S40_L001_R1_001.fastq.gz	JCB-23_S40_L001_R2_001.fastq.gz				
MN_FS_107	JCB-90	HybSeq using Quercus custom baits of Quercus macrocarpa from USA:Minnesota	Targeted-Capture	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina MiSeq	target enrichment using Quercus Hyb-Seq 2017 custom baits and genome skimming (Hyb-Seq)	fastq	JCB-90_S41_L001_R1_001.fastq.gz	JCB-90_S41_L001_R2_001.fastq.gz				
MN_FS_110	JCB-21	HybSeq using Quercus custom baits of Quercus macrocarpa from USA:Minnesota	Targeted-Capture	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina MiSeq	target enrichment using Quercus Hyb-Seq 2017 custom baits and genome skimming (Hyb-Seq)	fastq	JCB-21_S42_L001_R1_001.fastq.gz	JCB-21_S42_L001_R2_001.fastq.gz				
MN_JCH_101	JCB-73	HybSeq using Quercus custom baits of Quercus macrocarpa from USA:Minnesota	Targeted-Capture	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina MiSeq	target enrichment using Quercus Hyb-Seq 2017 custom baits and genome skimming (Hyb-Seq)	fastq	JCB-73_S43_L001_R1_001.fastq.gz	JCB-73_S43_L001_R2_001.fastq.gz				
MN_JCH_105	JCB-99	HybSeq using Quercus custom baits of Quercus macrocarpa from USA:Minnesota	Targeted-Capture	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina MiSeq	target enrichment using Quercus Hyb-Seq 2017 custom baits and genome skimming (Hyb-Seq)	fastq	JCB-99_S44_L001_R1_001.fastq.gz	JCB-99_S44_L001_R2_001.fastq.gz				
MN_JCH_111	JCB-30	HybSeq using Quercus custom baits of Quercus macrocarpa from USA:Minnesota	Targeted-Capture	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina MiSeq	target enrichment using Quercus Hyb-Seq 2017 custom baits and genome skimming (Hyb-Seq)	fastq	JCB-30_S45_L001_R1_001.fastq.gz	JCB-30_S45_L001_R2_001.fastq.gz				
